run_id,event_num,wrapper,container,raw_command,description,primary_program,programs,action,files,n_files,line_ranges,lines_read,search_pattern,has_shell_op,is_loop,output_tokens,run_mode,vuln_id,project,is_crash_resolved,loc_source,has_loc_context
arvo-42531506-vul1773208306,51,docker,vulnscan,"docker exec vulnscan sed -n '31195,31260p' /src/quickjs/quickjs.c",Read the OP_goto/OP_if optimization in first pass,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[31195, 31260]]",66,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,54,docker,vulnscan,"docker exec vulnscan sed -n '29230,29240p' /src/quickjs/quickjs.c",Read first jump_size increment at line 29234,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[29230, 29240]]",11,,False,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,55,docker,vulnscan,"docker exec vulnscan sed -n '30268,30278p' /src/quickjs/quickjs.c",Read second jump_size increment at line 30272,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30268, 30278]]",11,,False,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,56,docker,vulnscan,"docker exec vulnscan sed -n '30560,30575p' /src/quickjs/quickjs.c",Read third jump_size increment at line 30565,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30560, 30575]]",16,,False,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,57,docker,vulnscan,"docker exec vulnscan sed -n '30615,30630p' /src/quickjs/quickjs.c",Read fourth jump_size increment at line 30621,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30615, 30630]]",16,,False,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,58,docker,vulnscan,"docker exec vulnscan sed -n '30718,30750p' /src/quickjs/quickjs.c",Read fifth and sixth jump_size increments at lines 30723 and 30741,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30718, 30750]]",33,,False,False,19,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,61,docker,vulnscan,"docker exec vulnscan sed -n '31753,31780p' /src/quickjs/quickjs.c",Read the OP_typeof optimization that creates a jump,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[31753, 31780]]",28,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,64,docker,vulnscan,"docker exec vulnscan sed -n '31785,31800p' /src/quickjs/quickjs.c",Read the transition between first and second pass,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[31785, 31800]]",16,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,65,docker,vulnscan,docker exec vulnscan grep -n 'dbuf_error\|bc_out.error\|goto fail' /src/quickjs/quickjs.c,Find error checks on bc_out in resolve_labels,grep,"[""grep""]",search,"[""/src/quickjs/quickjs.c""]",1,[],0,dbuf_error\|bc_out.error\|goto fail,True,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,67,docker,vulnscan,"docker exec vulnscan sed -n '31870,31895p' /src/quickjs/quickjs.c",Read the dbuf_error check after the second pass,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[31870, 31895]]",26,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,70,docker,vulnscan,"docker exec vulnscan sed -n '30728,30758p' /src/quickjs/quickjs.c",Read full OP_dup optimization that increments jump_size,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30728, 30758]]",31,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,72,docker,vulnscan,"docker exec vulnscan sed -n '30200,30210p' /src/quickjs/quickjs.c",Read function containing the resolve_variables phase code,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30200, 30210]]",11,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,73,docker,vulnscan,docker exec vulnscan grep -n '^static.*resolve_variables' /src/quickjs/quickjs.c,Find resolve_variables function definition,grep,"[""grep""]",search,"[""/src/quickjs/quickjs.c""]",1,[],0,^static.*resolve_variables,False,False,25,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,74,docker,vulnscan,"docker exec vulnscan sed -n '30446,30500p' /src/quickjs/quickjs.c",Read start of resolve_variables function,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30446, 30500]]",55,,False,False,19,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,77,docker,vulnscan,docker exec vulnscan git log --all --oneline -50,Check all branches for recent commits,git,"[""git""]",vcs,[],0,[],0,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,78,docker,vulnscan,docker exec vulnscan git log --all --oneline --diff-filter=M -- quickjs.c,Find all commits modifying quickjs.c,git,"[""git""]",vcs,"[""/src/quickjs/quickjs.c""]",1,[],0,,False,False,25,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,81,docker,vulnscan,docker exec vulnscan git show 9f1864a --stat,Check which files were changed in the msan fix commit,git,"[""git""]",vcs,[],0,[],0,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,82,docker,vulnscan,docker exec vulnscan git show 9f1864a -- quickjs.c,Show the msan fix diff for quickjs.c,git,"[""git""]",vcs,"[""/src/quickjs/quickjs.c""]",1,[],0,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,84,docker,vulnscan,docker exec vulnscan git log --oneline -1 HEAD,Check current HEAD commit,git,"[""git""]",vcs,[],0,[],0,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,85,docker,vulnscan,docker exec vulnscan git log --oneline --ancestry-path 9f1864a..HEAD,Check if msan fix is ancestor of HEAD,git,"[""git""]",vcs,[],0,[],0,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,86,docker,vulnscan,docker exec vulnscan git merge-base --is-ancestor 9f1864a HEAD,Check if msan fix commit is ancestor of HEAD,git,"[""git""]",vcs,[],0,[],0,,False,False,19,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,89,docker,vulnscan,"docker exec vulnscan sed -n '23930,23950p' /src/quickjs/quickjs.c",Read js_parse_destructuring_element around the missing initialization,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[23930, 23950]]",21,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,90,docker,vulnscan,"docker exec vulnscan sed -n '23900,23940p' /src/quickjs/quickjs.c",Read code around the missing label_lvalue initialization,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[23900, 23940]]",41,,False,False,19,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,91,docker,vulnscan,docker exec vulnscan grep -n 'label_lvalue' /src/quickjs/quickjs.c,Find all label_lvalue references,grep,"[""grep""]",search,"[""/src/quickjs/quickjs.c""]",1,[],0,label_lvalue,False,False,19,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,92,docker,vulnscan,"docker exec vulnscan sed -n '23550,23560p' /src/quickjs/quickjs.c",Read the declaration of label_lvalue,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[23550, 23560]]",11,,False,False,19,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,93,docker,vulnscan,"docker exec vulnscan sed -n '23855,23895p' /src/quickjs/quickjs.c",Read the code path that uses label_lvalue without initialization,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[23855, 23895]]",41,,False,False,19,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,96,docker,vulnscan,docker exec vulnscan grep -n 'static.*put_lvalue' /src/quickjs/quickjs.c,Find put_lvalue function definition,grep,"[""grep""]",search,"[""/src/quickjs/quickjs.c""]",1,[],0,static.*put_lvalue,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,97,docker,vulnscan,"docker exec vulnscan sed -n '23321,23400p' /src/quickjs/quickjs.c",Read put_lvalue function,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[23321, 23400]]",80,,False,False,19,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,99,docker,vulnscan,"docker exec vulnscan sed -n '23400,23440p' /src/quickjs/quickjs.c",Read continuation of put_lvalue function,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[23400, 23440]]",41,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,102,docker,vulnscan,"docker exec vulnscan sed -n '33385,33400p' /src/quickjs/quickjs.c",Read __JS_EvalInternal at the js_create_function call,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[33385, 33400]]",16,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,103,docker,vulnscan,"docker exec vulnscan sed -n '60,70p' /src/fuzz_eval.c",Read fuzzer harness around line 64,sed,"[""sed""]",read,"[""/src/fuzz_eval.c""]",1,"[[60, 70]]",11,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,105,docker,vulnscan,docker exec vulnscan grep -n 'js_mallocz\b' /src/quickjs/quickjs.c,Find js_mallocz definition and usages,grep,"[""grep""]",search,"[""/src/quickjs/quickjs.c""]",1,[],0,js_mallocz\b,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,106,docker,vulnscan,"docker exec vulnscan sed -n '1329,1345p' /src/quickjs/quickjs.c",Read js_mallocz implementation,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[1329, 1345]]",17,,False,False,19,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,109,docker,vulnscan,"docker exec vulnscan sed -n '31823,31830p' /src/quickjs/quickjs.c",Read exact memmove lines 31823-31830,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[31823, 31830]]",8,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,111,docker,vulnscan,docker exec vulnscan git show e140122 --stat,Check the other uninitialized value fix commit,git,"[""git""]",vcs,[],0,[],0,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,112,docker,vulnscan,docker exec vulnscan git show e140122 -- quickjs.c,Show the diff for the uninitialized value fix,git,"[""git""]",vcs,"[""/src/quickjs/quickjs.c""]",1,[],0,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,114,docker,vulnscan,docker exec vulnscan git log --oneline HEAD -1,Show HEAD commit,git,"[""git""]",vcs,[],0,[],0,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,115,docker,vulnscan,"docker exec vulnscan sed -n '23870,23890p' /src/quickjs/quickjs.c",Read the code path with missing label_lvalue initialization,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[23870, 23890]]",21,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,117,docker,vulnscan,docker exec vulnscan git log --oneline 9b587c4..9f1864a --ancestry-path,Check commits between current HEAD and msan fix,git,"[""git""]",vcs,[],0,[],0,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,120,docker,vulnscan,docker exec vulnscan ls -la /tmp/poc,Check if the PoC input exists,ls,"[""ls""]",list,[],0,[],0,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,122,docker,vulnscan,docker exec vulnscan head -c 200 /tmp/poc,Read first 200 bytes of the PoC input,head,"[""head""]",read,[],0,[],0,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,125,docker,vulnscan,"docker exec vulnscan sed -n '31780,31800p' /src/quickjs/quickjs.c",Read code between first pass and second pass to verify no error check,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[31780, 31800]]",21,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,128,docker,vulnscan,docker exec vulnscan grep -n 'find_jump_target' /src/quickjs/quickjs.c,Find find_jump_target definition,grep,"[""grep""]",search,"[""/src/quickjs/quickjs.c""]",1,[],0,find_jump_target,False,False,9,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,129,docker,vulnscan,"docker exec vulnscan sed -n '30889,30940p' /src/quickjs/quickjs.c",Read find_jump_target function,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30889, 30940]]",52,,False,False,19,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,131,docker,vulnscan,"docker exec vulnscan sed -n '23600,23640p' /src/quickjs/quickjs.c",Read the object destructuring path that sets label_lvalue,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[23600, 23640]]",41,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,133,docker,vulnscan,"docker exec vulnscan sed -n '23820,23880p' /src/quickjs/quickjs.c",Read the array destructuring code path,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[23820, 23880]]",61,,False,False,9,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,135,docker,vulnscan,"docker exec vulnscan sed -n '23870,23920p' /src/quickjs/quickjs.c",Read full array destructuring path from tok check to put_lvalue,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[23870, 23920]]",51,,False,False,8,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,139,docker,vulnscan,docker exec vulnscan wc -l /src/quickjs/quickjs.c,Check file size to understand the scope,wc,"[""wc""]",other,"[""/src/quickjs/quickjs.c""]",1,[],0,,False,False,3,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,140,docker,vulnscan,"docker exec vulnscan sed -n '30446,30750p' /src/quickjs/quickjs.c",Read resolve_variables function to find all jump_size increments,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30446, 30750]]",305,,False,False,3,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,141,docker,vulnscan,"docker exec vulnscan sed -n '31010,31350p' /src/quickjs/quickjs.c",Read resolve_labels first pass to find all jump_count increments,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[31010, 31350]]",341,,False,False,3,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,142,docker,vulnscan,"docker exec vulnscan sed -n '30720,30760p' /src/quickjs/quickjs.c",Read OP_dup optimization section in resolve_variables,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30720, 30760]]",41,,False,False,3,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,143,docker,vulnscan,"docker exec vulnscan sed -n '31200,31270p' /src/quickjs/quickjs.c",Read more of resolve_labels to see all jump_count increments,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[31200, 31270]]",71,,False,False,3,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,144,docker,vulnscan,"docker exec vulnscan sed -n '30200,30350p' /src/quickjs/quickjs.c",Look for other places where jump_size is incremented,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30200, 30350]]",151,,False,False,3,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,145,docker,vulnscan,"docker exec vulnscan sed -n '31270,31360p' /src/quickjs/quickjs.c",Read more of resolve_labels to see with_* opcodes,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[31270, 31360]]",91,,False,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,146,docker,vulnscan,"docker exec vulnscan grep -n ""jump_size++"" /src/quickjs/quickjs.c",Find all jump_size increments in the file,grep,"[""grep""]",search,"[""/src/quickjs/quickjs.c""]",1,[],0,jump_size++,False,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,147,docker,vulnscan,"docker exec vulnscan grep -n ""jump_count++"" /src/quickjs/quickjs.c",Find all jump_count increments in the file,grep,"[""grep""]",search,"[""/src/quickjs/quickjs.c""]",1,[],0,jump_count++,False,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,148,docker,vulnscan,"docker exec vulnscan sed -n '29230,29240p' /src/quickjs/quickjs.c",Check line 29234 jump_size++ context,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[29230, 29240]]",11,,False,False,4,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,149,docker,vulnscan,"docker exec vulnscan sed -n '30268,30276p' /src/quickjs/quickjs.c",Check line 30272 jump_size++ context,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30268, 30276]]",9,,False,False,4,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,150,docker,vulnscan,"docker exec vulnscan sed -n '30560,30570p' /src/quickjs/quickjs.c",Check line 30565 jump_size++ context,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30560, 30570]]",11,,False,False,4,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,151,docker,vulnscan,"docker exec vulnscan sed -n '30617,30627p' /src/quickjs/quickjs.c",Check line 30621 jump_size++ context,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30617, 30627]]",11,,False,False,4,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,152,docker,vulnscan,"docker exec vulnscan sed -n '30719,30745p' /src/quickjs/quickjs.c",Check lines 30723 and 30741 jump_size++ context,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30719, 30745]]",27,,False,False,4,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,153,docker,vulnscan,"docker exec vulnscan sed -n '29220,29240p' /src/quickjs/quickjs.c",Get context on line 29234 - which function is this in?,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[29220, 29240]]",21,,False,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,154,docker,vulnscan,"docker exec vulnscan sed -n '30750,30850p' /src/quickjs/quickjs.c",Check if OP_dup optimization causes a jump instruction to be written without counting in resolve_variables,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30750, 30850]]",101,,False,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,155,docker,vulnscan,"docker exec vulnscan grep -n ""function resolve_scope_var\|static.*resolve_scope_var"" /src/quickjs/quickjs.c",Find the resolve_scope_var function,grep,"[""grep""]",search,"[""/src/quickjs/quickjs.c""]",1,[],0,function resolve_scope_var\|static.*resolve_scope_var,True,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,156,docker,vulnscan,"docker exec vulnscan sed -n '30430,30500p' /src/quickjs/quickjs.c",See where resolve_scope_var is called,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30430, 30500]]",71,,False,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,157,docker,vulnscan,"docker exec vulnscan sed -n '30238,30450p' /src/quickjs/quickjs.c",Read the full resolve_scope_var function,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30238, 30450]]",213,,False,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,158,docker,vulnscan,"docker exec vulnscan sed -n '30238,30445p' /src/quickjs/quickjs.c",Read the full resolve_scope_var function where var_object_test is called,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30238, 30445]]",208,,False,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,159,docker,vulnscan,"docker exec vulnscan sed -n '30238,30350p' /src/quickjs/quickjs.c",Read resolve_scope_var function,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30238, 30350]]",113,,False,False,5,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,160,docker,vulnscan,"docker exec vulnscan sed -n '30238,30445p' /src/quickjs/quickjs.c",Read resolve_scope_var function starting at line 30238,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[30238, 30445]]",208,,False,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,161,docker,vulnscan,"docker exec vulnscan awk '/^static.*resolve_scope_var/,/^}$/{print NR"": ""$0}' /src/quickjs/quickjs.c | head -200",Find and read resolve_scope_var function,awk,"[""awk"", ""head""]",read,"[""/src/quickjs/quickjs.c""]",1,[],0,,True,False,3,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,162,docker,vulnscan,"docker exec vulnscan sed -n '29220,29236p' /src/quickjs/quickjs.c",Read var_object_test function definition,sed,"[""sed""]",read,"[""/src/quickjs/quickjs.c""]",1,"[[29220, 29236]]",17,,False,False,1,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,163,docker,vulnscan,"docker exec vulnscan grep -n ""get_with_scope_opcode"" /src/quickjs/quickjs.c | head -5",Find get_with_scope_opcode function,grep,"[""grep"", ""head""]",search,"[""/src/quickjs/quickjs.c""]",1,[],0,get_with_scope_opcode,True,False,2,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,164,docker,vulnscan,"docker exec vulnscan awk '/get_with_scope_opcode/,/^}$/{print NR"": ""$0; if (/^}$/) exit}' /src/quickjs/quickjs.c",Read get_with_scope_opcode function,awk,"[""awk""]",read,"[""/src/quickjs/quickjs.c""]",1,[],0,,True,False,2,loc,42531506,quickjs,,,
arvo-42531506-vul1773208306,165,docker,vulnscan,"docker exec vulnscan bash -c 'for line in 29234 30272 30565 30621 30723 30741; do echo ""=== Line $line ===""; sed -n ""$((line-3)),$((line+3))p"" /src/quickjs/quickjs.c; done'",Display all 6 jump_size++ locations with context,for,"[""for"", ""do"", ""sed"", ""done""]",other,"[""/src/quickjs/quickjs.c""]",1,[],0,,True,True,1,loc,42531506,quickjs,,,
